,Country,Year,Income,Age,Schooling,Unemployment,Hours,Continent,Price
404,Luxembourg,2013,62617.19921210488,69.1752291540073,11.8,5.849999904632571,1505.0,Europe,8.19
405,Luxembourg,2013,62617.19921210488,69.1752291540073,11.8,5.849999904632571,1503.0,Europe,8.19
406,Luxembourg,2014,65253.569286761696,69.4172017342661,12.0,5.849999904632571,1507.0,Europe,7.92
407,Luxembourg,2014,65253.569286761696,69.4172017342661,12.0,5.849999904632571,1506.0,Europe,7.92
408,Luxembourg,2015,55795.44157705581,69.6279252780371,12.0,6.67000007629395,1515.0,Europe,6.97
409,Luxembourg,2015,55795.44157705581,69.6279252780371,12.0,6.67000007629395,1514.0,Europe,6.97
410,Luxembourg,2016,56279.721069807594,69.435185941047,12.1,6.28999996185303,1513.0,Europe,7.24
411,Luxembourg,2016,56279.721069807594,69.435185941047,12.1,6.28999996185303,1513.0,Europe,7.24
412,Luxembourg,2017,60887.924802278896,69.2451003076501,12.1,5.51999998092651,1505.0,Europe,7.56
413,Luxembourg,2017,60887.924802278896,69.2451003076501,12.1,5.51999998092651,1507.0,Europe,7.56
414,Latvia,2001,2662.17974926243,67.4446734334544,10.0,13.8199996948242,1741.0,Europe,3.28
415,Latvia,2001,2662.17974926243,67.4446734334544,10.0,13.8199996948242,1785.0,Europe,3.28
416,Latvia,2002,3115.44352143388,67.6947659413194,10.6,13.8299999237061,1714.0,Europe,3.22
417,Latvia,2002,3115.44352143388,67.6947659413194,10.6,13.8299999237061,1741.0,Europe,3.22
418,Latvia,2003,3883.8769890618105,67.9387624551398,11.2,12.0600004196167,1707.0,Europe,3.35
419,Latvia,2003,3883.8769890618105,67.9387624551398,11.2,12.0600004196167,1732.0,Europe,3.35
420,Latvia,2004,4778.30496214698,68.1975377985875,11.7,11.710000038147,1665.0,Europe,3.72
421,Latvia,2004,4778.30496214698,68.1975377985875,11.7,11.710000038147,1687.0,Europe,3.72
422,Latvia,2005,5826.4254161131,68.4626393716116,12.1,10.0299997329712,1680.0,Europe,3.93
423,Latvia,2005,5826.4254161131,68.4626393716116,12.1,10.0299997329712,1712.0,Europe,3.93
424,Latvia,2006,7228.752788973871,68.3338703581619,12.2,7.03000020980835,1676.0,Europe,4.29
425,Latvia,2006,7228.752788973871,68.3338703581619,12.2,7.03000020980835,1713.0,Europe,4.29
426,Latvia,2007,10598.6195706162,68.249657269124,12.3,6.050000190734861,1648.0,Europe,4.83
427,Latvia,2007,10598.6195706162,68.249657269124,12.3,6.050000190734861,1687.0,Europe,4.83
428,Latvia,2008,12526.9131156245,68.1566807757884,12.2,7.7399997711181605,1756.0,Europe,5.89
429,Latvia,2008,12526.9131156245,68.1566807757884,12.2,7.7399997711181605,1799.0,Europe,5.89
430,Latvia,2009,10201.7990843671,67.9907649667251,12.3,17.5100002288818,1713.0,Europe,6.1
431,Latvia,2009,10201.7990843671,67.9907649667251,12.3,17.5100002288818,1754.0,Europe,6.1
432,Latvia,2010,8601.764483415742,67.7325603346724,12.5,19.479999542236303,1702.0,Europe,6.1
433,Latvia,2010,8601.764483415742,67.7325603346724,12.5,19.479999542236303,1738.0,Europe,6.1
434,Latvia,2011,10349.6647198434,67.35926954116451,12.6,16.2099990844727,1714.0,Europe,8.67
435,Latvia,2011,10349.6647198434,67.35926954116451,12.6,16.2099990844727,1753.0,Europe,8.67
436,Latvia,2012,10290.3739836204,66.9324623712842,12.6,15.0500001907349,1705.0,Europe,8.08
437,Latvia,2012,10290.3739836204,66.9324623712842,12.6,15.0500001907349,1738.0,Europe,8.08
438,Latvia,2013,11348.4302496121,66.4732279359305,12.7,11.869999885559098,1699.0,Europe,7.52
439,Latvia,2013,11348.4302496121,66.4732279359305,12.7,11.869999885559098,1732.0,Europe,7.52
440,Latvia,2014,11902.1527964185,66.0188232376465,12.9,10.8500003814697,1709.0,Europe,6.89
441,Latvia,2014,11902.1527964185,66.0188232376465,12.9,10.8500003814697,1741.0,Europe,6.89
442,Latvia,2015,10423.1577884123,65.5854000400469,12.8,9.86999988555908,1671.0,Europe,6.57
443,Latvia,2015,10423.1577884123,65.5854000400469,12.8,9.86999988555908,1708.0,Europe,6.57
444,Latvia,2016,11021.3871398995,65.2335666039086,12.8,9.64000034332275,1670.0,Europe,6.46
445,Latvia,2016,11021.3871398995,65.2335666039086,12.8,9.64000034332275,1709.0,Europe,6.46
446,Latvia,2017,12356.8072165498,64.8399985638595,12.8,8.71000003814697,1656.0,Europe,6.69
447,Latvia,2017,12356.8072165498,64.8399985638595,12.8,8.71000003814697,1695.0,Europe,6.69
448,Netherlands,2001,22133.9123652686,67.8734587605008,11.0,2.11999988555908,1398.0,Europe,2.55
449,Netherlands,2001,22133.9123652686,67.8734587605008,11.0,2.11999988555908,1454.0,Europe,2.55
450,Netherlands,2002,23966.8276163687,67.7787236842391,11.1,2.5499999523162797,1385.0,Europe,2.6
451,Netherlands,2002,23966.8276163687,67.7787236842391,11.1,2.5499999523162797,1436.0,Europe,2.6
452,Netherlands,2003,29731.296941764398,67.6776628730005,11.3,3.58999991416931,1379.0,Europe,3.2
453,Netherlands,2003,29731.296941764398,67.6776628730005,11.3,3.58999991416931,1428.0,Europe,3.2
454,Netherlands,2004,33786.477334204304,67.5957265044377,11.5,4.65000009536743,1397.0,Europe,3.47
455,Netherlands,2004,33786.477334204304,67.5957265044377,11.5,4.65000009536743,1448.0,Europe,3.47
456,Netherlands,2005,34460.3539181094,67.5459783549471,11.6,4.71999979019165,1378.0,Europe,3.75
457,Netherlands,2005,34460.3539181094,67.5459783549471,11.6,4.71999979019165,1434.0,Europe,3.75
458,Netherlands,2006,37844.04846494951,67.4203243727487,11.8,3.9000000953674303,1370.0,Europe,3.96
459,Netherlands,2006,37844.04846494951,67.4203243727487,11.8,3.9000000953674303,1430.0,Europe,3.96
460,Netherlands,2007,43369.9297288516,67.3671549911747,12.0,3.1800000667572004,1366.0,Europe,4.45
461,Netherlands,2007,43369.9297288516,67.3671549911747,12.0,3.1800000667572004,1429.0,Europe,4.45
462,Netherlands,2008,46346.5166332625,67.3322053453209,12.0,2.75,1369.0,Europe,5.05
463,Netherlands,2008,46346.5166332625,67.3322053453209,12.0,2.75,1429.0,Europe,5.05
464,Netherlands,2009,42737.0083897312,67.2366738145103,11.9,3.41000008583069,1360.0,Europe,4.7
465,Netherlands,2009,42737.0083897312,67.2366738145103,11.9,3.41000008583069,1420.0,Europe,4.7
466,Netherlands,2010,41980.652074040096,67.0402783877664,12.0,4.4499998092651385,1357.0,Europe,4.57
467,Netherlands,2010,41980.652074040096,67.0402783877664,12.0,4.4499998092651385,1420.0,Europe,4.57
468,Netherlands,2011,45274.3563830262,66.7788592007099,12.0,4.980000019073491,1358.0,Europe,5.98
469,Netherlands,2011,45274.3563830262,66.7788592007099,12.0,4.980000019073491,1420.0,Europe,5.98
470,Netherlands,2012,41839.5185466208,66.41842219607429,12.0,5.82000017166138,1348.0,Europe,5.83
471,Netherlands,2012,41839.5185466208,66.41842219607429,12.0,5.82000017166138,1411.0,Europe,5.83
472,Netherlands,2013,43399.3155532521,66.0086501546138,12.1,7.2399997711181605,1353.0,Europe,5.74
473,Netherlands,2013,43399.3155532521,66.0086501546138,12.1,7.2399997711181605,1415.0,Europe,5.74
474,Netherlands,2014,43366.9209802983,65.63033546098501,12.1,7.42000007629395,1362.0,Europe,5.71
475,Netherlands,2014,43366.9209802983,65.63033546098501,12.1,7.42000007629395,1426.0,Europe,5.71
476,Netherlands,2015,37476.8840005848,65.3242002139623,12.1,6.869999885559079,1356.0,Europe,5.38
477,Netherlands,2015,37476.8840005848,65.3242002139623,12.1,6.869999885559079,1426.0,Europe,5.38
478,Netherlands,2016,37565.6286387544,65.040274133722,12.1,6.0100002288818395,1367.0,Europe,4.77
479,Netherlands,2016,37565.6286387544,65.040274133722,12.1,6.0100002288818395,1438.0,Europe,4.77
480,Netherlands,2017,40544.911980102996,64.807872627853,12.2,4.84000015258789,1365.0,Europe,4.83
481,Netherlands,2017,40544.911980102996,64.807872627853,12.2,4.84000015258789,1435.0,Europe,4.83
482,Norway,2001,29626.3351556931,64.8879043232087,12.1,3.74000000953674,1429.0,Europe,2.86
483,Norway,2002,33317.7643587911,65.0521258270148,12.1,4.019999980926509,1414.0,Europe,3.09
484,Norway,2003,39174.074324854104,65.2391432496314,12.2,4.2199997901916495,1400.7,Europe,3.48
485,Norway,2004,44765.9025630071,65.4210308611126,12.7,4.26000022888184,1420.5,Europe,3.84
486,Norway,2005,52451.9785467289,65.57278314053039,12.4,4.38000011444092,1422.8,Europe,4.11
487,Norway,2006,57480.2304442116,65.7857468430818,12.5,3.4000000953674303,1419.8,Europe,3.89
488,Norway,2007,66164.31934184111,65.9679493046939,12.6,2.49000000953674,1426.0,Europe,4.47
489,Norway,2008,73176.00281861781,66.1196724070395,12.7,2.5499999523162797,1429.5,Europe,4.69
490,Norway,2009,61977.228884603304,66.23552467486189,12.7,3.0999999046325697,1406.8,Europe,4.02
491,Norway,2010,68568.6281428435,66.301102892868,12.7,3.5199999809265097,1415.3,Europe,4.48
492,Norway,2011,77242.73863682231,66.2151206798455,12.8,3.2100000381469704,1421.1,Europe,5.78
493,Norway,2012,78447.11124414731,66.12129631901949,12.6,3.1199998855590803,1419.7,Europe,5.48
494,Norway,2013,80857.4965692781,66.0103669397162,12.7,3.42000007629395,1408.1,Europe,5.05
495,Norway,2014,78060.2654134051,65.8787182331964,12.5,3.4800000190734903,1426.9,Europe,7.5
496,Norway,2015,61358.9784755317,65.7346500928106,12.5,4.30000019073486,1423.9,Europe,5.81
497,Norway,2016,58732.7945377457,65.5807169741949,12.6,4.67999982833862,1424.4,Europe,5.56
498,Norway,2017,61865.201774768204,65.4047973539328,12.6,4.15999984741211,1419.1,Europe,5.63
499,Poland,2001,4267.93767009386,68.867107664429,11.1,18.3700008392334,1777.0,Europe,2.57
500,Poland,2001,4267.93767009386,68.867107664429,11.1,18.3700008392334,1865.0,Europe,2.57
501,Poland,2002,4453.60842331145,69.2462248150371,11.4,19.8899993896484,1766.0,Europe,2.11
502,Poland,2002,4453.60842331145,69.2462248150371,11.4,19.8899993896484,1860.0,Europe,2.11
503,Poland,2003,4873.282249061721,69.5850180231831,11.5,19.3700008392334,1765.0,Europe,2.12
504,Poland,2003,4873.282249061721,69.5850180231831,11.5,19.3700008392334,1865.0,Europe,2.12
505,Poland,2004,5522.825315060711,69.9358939533024,11.6,19.0699996948242,1766.0,Europe,2.26
506,Poland,2004,5522.825315060711,69.9358939533024,11.6,19.0699996948242,1866.0,Europe,2.26
507,Poland,2005,6768.767726772529,70.3121571373585,11.6,17.75,1762.0,Europe,2.56
508,Poland,2005,6768.767726772529,70.3121571373585,11.6,17.75,1861.0,Europe,2.56
509,Poland,2006,7597.57879243173,70.6300502678123,11.7,13.8400001525879,1762.0,Europe,2.76
510,Poland,2006,7597.57879243173,70.6300502678123,11.7,13.8400001525879,1862.0,Europe,2.76
511,Poland,2007,9425.035160611958,70.9271989247992,11.8,9.60000038146973,1761.0,Europe,3.49
512,Poland,2007,9425.035160611958,70.9271989247992,11.8,9.60000038146973,1859.0,Europe,3.49
513,Poland,2008,11971.1121481425,71.167185017861,11.9,7.119999885559079,1751.0,Europe,4.45
514,Poland,2008,11971.1121481425,71.167185017861,11.9,7.119999885559079,1852.0,Europe,4.45
515,Poland,2009,9809.87130379594,71.3030389926959,12.1,8.17000007629395,1739.0,Europe,3.49
516,Poland,2009,9809.87130379594,71.3030389926959,12.1,8.17000007629395,1838.0,Europe,3.49
517,Poland,2010,10719.9811644526,71.31035235337409,12.2,9.64000034332275,1740.0,Europe,3.64
518,Poland,2010,10719.9811644526,71.31035235337409,12.2,9.64000034332275,1834.0,Europe,3.64
519,Poland,2011,11868.284964607099,71.0657046131976,12.3,9.63000011444092,1733.0,Europe,4.14
520,Poland,2011,11868.284964607099,71.0657046131976,12.3,9.63000011444092,1829.0,Europe,4.14
521,Poland,2012,11228.1754353448,70.7832320790834,11.7,10.0900001525879,1724.0,Europe,4.16
522,Poland,2012,11228.1754353448,70.7832320790834,11.7,10.0900001525879,1824.0,Europe,4.16
523,Poland,2013,11731.316181420601,70.43977999058251,12.1,10.3299999237061,1720.0,Europe,3.92
524,Poland,2013,11731.316181420601,70.43977999058251,12.1,10.3299999237061,1821.0,Europe,3.92
525,Poland,2014,12172.410811547901,70.01250357114321,11.3,8.98999977111816,1725.0,Europe,3.85
526,Poland,2014,12172.410811547901,70.01250357114321,11.3,8.98999977111816,1827.0,Europe,3.85
527,Poland,2015,10652.3512388615,69.5045470265875,12.1,7.5,1732.0,Europe,3.28
528,Poland,2015,10652.3512388615,69.5045470265875,12.1,7.5,1834.0,Europe,3.28
529,Poland,2016,10418.9750966746,69.00863872065,12.2,6.15999984741211,1735.0,Europe,3.17
530,Poland,2016,10418.9750966746,69.00863872065,12.2,6.15999984741211,1836.0,Europe,3.17
531,Poland,2017,11650.395155575901,68.41971142691811,12.3,4.8899998664856,1715.0,Europe,3.45
532,Poland,2017,11650.395155575901,68.41971142691811,12.3,4.8899998664856,1815.0,Europe,3.45
533,Portugal,2001,9653.228150731049,67.6421863292495,6.9,3.82999992370605,1687.0,Europe,3.87
534,Portugal,2001,9653.228150731049,67.6421863292495,6.9,3.82999992370605,1745.0,Europe,3.87
535,Portugal,2002,10638.1248773781,67.5786897860024,7.0,4.5,1681.0,Europe,3.9
536,Portugal,2002,10638.1248773781,67.5786897860024,7.0,4.5,1739.0,Europe,3.9
537,Portugal,2003,13048.4497460087,67.4793434570601,7.2,6.130000114440921,1678.0,Europe,4.61
538,Portugal,2003,13048.4497460087,67.4793434570601,7.2,6.130000114440921,1733.0,Europe,4.61
539,Portugal,2004,14820.2972727883,67.3818238669456,7.4,6.32000017166138,1684.0,Europe,4.9
540,Portugal,2004,14820.2972727883,67.3818238669456,7.4,6.32000017166138,1738.0,Europe,4.9
541,Portugal,2005,15402.2196611001,67.31642500943849,7.5,7.57999992370605,1685.0,Europe,4.88
542,Portugal,2005,15402.2196611001,67.31642500943849,7.5,7.57999992370605,1740.0,Europe,4.88
543,Portugal,2006,15947.442917656,67.0401495252195,7.6,7.650000095367429,1682.0,Europe,4.77
544,Portugal,2006,15947.442917656,67.0401495252195,7.6,7.650000095367429,1729.0,Europe,4.77
545,Portugal,2007,18411.5731811913,66.82502173070479,7.7,7.96000003814697,1686.0,Europe,5.08
546,Portugal,2007,18411.5731811913,66.82502173070479,7.7,7.96000003814697,1745.0,Europe,5.08
547,Portugal,2008,19697.632715431002,66.6610496203612,7.8,7.550000190734861,1678.0,Europe,5.68
548,Portugal,2008,19697.632715431002,66.6610496203612,7.8,7.550000190734861,1733.0,Europe,5.68
549,Portugal,2009,18263.8809448476,66.5132671507913,7.9,9.43000030517578,1684.0,Europe,5.3
550,Portugal,2009,18263.8809448476,66.5132671507913,7.9,9.43000030517578,1733.0,Europe,5.3
551,Portugal,2010,17861.8234951578,66.35062912580271,8.1,10.770000457763699,1691.0,Europe,4.93
552,Portugal,2010,17861.8234951578,66.35062912580271,8.1,10.770000457763699,1735.0,Europe,4.93
553,Portugal,2011,18568.6196180129,66.1473102482464,8.3,12.6800003051758,1669.0,Europe,5.35
554,Portugal,2011,18568.6196180129,66.1473102482464,8.3,12.6800003051758,1714.0,Europe,5.35
555,Portugal,2012,16321.5803089131,65.9274807237809,8.5,15.529999732971199,1658.0,Europe,5.69
556,Portugal,2012,16321.5803089131,65.9274807237809,8.5,15.529999732971199,1698.0,Europe,5.69
557,Portugal,2013,17514.6399319993,65.6866084569108,8.6,16.1800003051758,1670.0,Europe,5.79
558,Portugal,2013,17514.6399319993,65.6866084569108,8.6,16.1800003051758,1707.0,Europe,5.79
559,Portugal,2014,17837.5001891011,65.43514534386229,8.9,13.890000343322802,1679.0,Europe,5.73
560,Portugal,2014,17837.5001891011,65.43514534386229,8.9,13.890000343322802,1714.0,Europe,5.73
561,Portugal,2015,15402.147707814,65.1844948871106,9.1,12.4399995803833,1678.0,Europe,4.99
562,Portugal,2015,15402.147707814,65.1844948871106,9.1,12.4399995803833,1722.0,Europe,4.99
563,Portugal,2016,16113.128203506201,65.0184585311446,9.2,11.0699996948242,1678.0,Europe,4.93
564,Portugal,2016,16113.128203506201,65.0184585311446,9.2,11.0699996948242,1725.0,Europe,4.93
565,Portugal,2017,17188.420795283702,64.8630341083107,9.2,8.86999988555908,1676.0,Europe,5.04
566,Portugal,2017,17188.420795283702,64.8630341083107,9.2,8.86999988555908,1727.0,Europe,5.04
567,Slovenia,2001,8507.68888503996,70.16917050276379,11.5,5.67999982833862,1583.6,Europe,3.05
568,Slovenia,2001,8507.68888503996,70.16917050276379,11.5,5.67999982833862,1695.9,Europe,3.05
569,Slovenia,2002,9574.96327389109,70.2976566492176,11.5,5.92000007629395,1622.7,Europe,3.1
570,Slovenia,2002,9574.96327389109,70.2976566492176,11.5,5.92000007629395,1720.5,Europe,3.1
571,Slovenia,2003,12052.6534681042,70.4338185940929,11.5,6.48000001907349,1636.6,Europe,3.74
572,Slovenia,2003,12052.6534681042,70.4338185940929,11.5,6.48000001907349,1723.8,Europe,3.74
573,Slovenia,2004,13887.362049351,70.5105878690187,12.0,6.0100002288818395,1664.9,Europe,3.73
574,Slovenia,2004,13887.362049351,70.5105878690187,12.0,6.0100002288818395,1736.6,Europe,3.73
575,Slovenia,2005,14687.2591284919,70.48727108057429,11.7,6.5100002288818395,1626.3,Europe,3.72
576,Slovenia,2005,14687.2591284919,70.48727108057429,11.7,6.5100002288818395,1696.6,Europe,3.72
577,Slovenia,2006,15951.8443362072,70.390874098147,11.8,5.949999809265139,1604.1,Europe,3.98
578,Slovenia,2006,15951.8443362072,70.390874098147,11.8,5.949999809265139,1667.5,Europe,3.98
579,Slovenia,2007,19181.345446436102,70.17534798183699,11.8,4.82000017166138,1593.1,Europe,4.53
580,Slovenia,2007,19181.345446436102,70.17534798183699,11.8,4.82000017166138,1654.9,Europe,4.53
581,Slovenia,2008,22017.577856905096,69.87653479460499,11.9,4.36999988555908,1605.9,Europe,4.98
582,Slovenia,2008,22017.577856905096,69.87653479460499,11.9,4.36999988555908,1673.7,Europe,4.98
583,Slovenia,2009,19487.9693066952,69.56408099737449,12.1,5.860000133514402,1619.9,Europe,4.77
584,Slovenia,2009,19487.9693066952,69.56408099737449,12.1,5.860000133514402,1678.8,Europe,4.77
585,Slovenia,2010,18452.0731387797,69.2759714605353,12.1,7.2399997711181605,1636.2,Europe,4.31
586,Slovenia,2010,18452.0731387797,69.2759714605353,12.1,7.2399997711181605,1680.1,Europe,4.31
587,Slovenia,2011,19626.6507024242,68.8621900073828,12.2,8.17000007629395,1621.4,Europe,4.8
588,Slovenia,2011,19626.6507024242,68.8621900073828,12.2,8.17000007629395,1663.2,Europe,4.8
589,Slovenia,2012,17391.0593515533,68.5227554006766,11.7,8.84000015258789,1600.3,Europe,4.48
590,Slovenia,2012,17391.0593515533,68.5227554006766,11.7,8.84000015258789,1644.6,Europe,4.48
591,Slovenia,2013,18064.1147712109,68.1921999652489,11.7,10.1000003814697,1618.8,Europe,4.78
592,Slovenia,2013,18064.1147712109,68.1921999652489,11.7,10.1000003814697,1662.4,Europe,4.78
593,Slovenia,2014,18954.988230291103,67.7821372434924,11.9,9.670000076293947,1633.5,Europe,4.62
594,Slovenia,2014,18954.988230291103,67.7821372434924,11.9,9.670000076293947,1681.9,Europe,4.62
595,Slovenia,2015,15925.2913908721,67.2556907018934,12.0,8.96000003814697,1644.7,Europe,4.03
596,Slovenia,2015,15925.2913908721,67.2556907018934,12.0,8.96000003814697,1687.8,Europe,4.03
597,Slovenia,2016,16688.056505618202,66.66766127875671,12.3,8.0,1603.7,Europe,3.96
598,Slovenia,2016,16688.056505618202,66.66766127875671,12.3,8.0,1652.9,Europe,3.96
599,Slovenia,2017,18407.238386923502,65.97585741373939,12.2,6.55999994277954,1575.7,Europe,4.2
600,Slovenia,2017,18407.238386923502,65.97585741373939,12.2,6.55999994277954,1621.7,Europe,4.2
601,Sweden,2001,22671.0619734698,64.6093025540154,11.5,3.9800000190734894,1478.0,Europe,2.54
602,Sweden,2001,22671.0619734698,64.6093025540154,11.5,3.9800000190734894,1422.0,Europe,2.54
603,Sweden,2002,24909.6870587595,64.827052693434,11.6,3.99000000953674,1457.0,Europe,2.55
604,Sweden,2002,24909.6870587595,64.827052693434,11.6,3.99000000953674,1401.0,Europe,2.55
605,Sweden,2003,31795.671792829904,64.9763356034382,11.8,4.88000011444092,1445.0,Europe,2.94
606,Sweden,2003,31795.671792829904,64.9763356034382,11.8,4.88000011444092,1386.0,Europe,2.94
607,Sweden,2004,36115.3593307677,65.1254821820785,12.3,5.51999998092651,1467.0,Europe,3.08
608,Sweden,2004,36115.3593307677,65.1254821820785,12.3,5.51999998092651,1407.0,Europe,3.08
609,Sweden,2005,36975.193442117,65.2888166704154,12.4,7.67000007629395,1466.0,Europe,2.99
610,Sweden,2005,36975.193442117,65.2888166704154,12.4,7.67000007629395,1404.0,Europe,2.99
611,Sweden,2006,40373.924451914,65.2599462812425,12.4,7.050000190734861,1461.0,Europe,3.16
612,Sweden,2006,40373.924451914,65.2599462812425,12.4,7.050000190734861,1402.0,Europe,3.16
613,Sweden,2007,46692.8731094688,65.33233921658521,12.5,6.119999885559079,1472.0,Europe,3.53
614,Sweden,2007,46692.8731094688,65.33233921658521,12.5,6.119999885559079,1413.0,Europe,3.53
615,Sweden,2008,48736.3550853575,65.4291433588578,12.2,6.17999982833862,1477.0,Europe,3.76
616,Sweden,2008,48736.3550853575,65.4291433588578,12.2,6.17999982833862,1421.0,Europe,3.76
617,Sweden,2009,39276.8206765094,65.4301003341609,12.2,8.300000190734862,1470.0,Europe,3.55
618,Sweden,2009,39276.8206765094,65.4301003341609,12.2,8.300000190734862,1415.0,Europe,3.55
619,Sweden,2010,44707.624712412595,65.2735073536491,12.3,8.57999992370605,1494.0,Europe,3.99
620,Sweden,2010,44707.624712412595,65.2735073536491,12.3,8.57999992370605,1440.0,Europe,3.99
621,Sweden,2011,50888.765391171604,64.9883708793635,12.4,7.76999998092651,1491.0,Europe,5.58
622,Sweden,2011,50888.765391171604,64.9883708793635,12.4,7.76999998092651,1437.0,Europe,5.58
623,Sweden,2012,48819.8499307166,64.5697206774995,12.4,7.96000003814697,1478.0,Europe,5.2
624,Sweden,2012,48819.8499307166,64.5697206774995,12.4,7.96000003814697,1425.0,Europe,5.2
625,Sweden,2013,51587.7663186081,64.0538511387175,12.2,8.01000022888184,1470.0,Europe,4.34
626,Sweden,2013,51587.7663186081,64.0538511387175,12.2,8.01000022888184,1419.0,Europe,4.34
627,Sweden,2014,50568.0060839805,63.5409648670874,12.3,7.92000007629395,1470.0,Europe,4.11
628,Sweden,2014,50568.0060839805,63.5409648670874,12.3,7.92000007629395,1418.0,Europe,4.11
629,Sweden,2015,43167.1111331565,63.1051772585116,12.4,7.400000095367429,1471.0,Europe,3.82
630,Sweden,2015,43167.1111331565,63.1051772585116,12.4,7.400000095367429,1419.0,Europe,3.82
631,Sweden,2016,43722.9400998558,62.766569626755,12.4,6.9899997711181605,1482.0,Europe,3.48
632,Sweden,2016,43722.9400998558,62.766569626755,12.4,6.9899997711181605,1432.0,Europe,3.48
633,Sweden,2017,45159.05870596528,62.4799497028515,12.4,6.71999979019165,1470.0,Europe,3.57
634,Sweden,2017,45159.05870596528,62.4799497028515,12.4,6.71999979019165,1419.0,Europe,3.57
